date,category,product,variant,supplier,unit_price_rm,quantity_sold,total_sales_rm
8/1/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,1,4.5
8/1/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,5,34.5
8/1/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,6,12
8/1/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,21,73.5
8/1/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,6,41.4
8/1/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,6,22.8
8/1/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,18,68.4
8/1/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,7,14
8/1/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,11,37.4
8/1/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,2,13.6
8/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,8,30.4
8/1/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,2,4
8/1/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,10,34
8/1/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,8,54.4
8/1/2026,Bakery,Bread,White Bread,Local Bakery,3.8,18,68.4
8/1/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,13,62.4
8/1/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,3,17.4
8/1/2026,Bakery,Bun,Plain Bun,Local Bakery,2,3,6
8/1/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,2,5.6
8/1/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,7,19.6
8/1/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,7,31.5
8/1/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,8,41.6
8/1/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
8/1/2026,Produce,Apple,Green Apple,Green Harvest,2.4,2,4.8
8/1/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,7,22.4
8/1/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,11,19.8
8/1/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,6,15
8/1/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,4,19.2
8/1/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
8/1/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,6,137.4
8/1/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,5,144.5
8/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,7,244.3
8/1/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,10,55
8/1/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,2,10.4
8/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,4,23.2
8/1/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,8,95.2
8/1/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,2,27.8
8/1/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,1,15.9
9/1/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,16,104
9/1/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,2,13.6
9/1/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,8,60
9/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,5,49.5
9/1/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,5,59.5
9/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,5,44.5
9/1/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,1,3.9
9/1/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,3,13.5
9/1/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,5,34.5
9/1/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,8,16
9/1/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,18,63
9/1/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,2,13.8
9/1/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,8,30.4
9/1/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,17,64.6
9/1/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,2,4
9/1/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,8,27.2
9/1/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,4,27.2
9/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,2,7.6
9/1/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,2,4
9/1/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,10,34
9/1/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,5,34
9/1/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,10,38
9/1/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,13,62.4
9/1/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,8,46.4
9/1/2026,Bakery,Bun,Plain Bun,Local Bakery,2,8,16
9/1/2026,Bakery,Bun,Cream Bun,Sunshine Bakery,2.8,6,16.8
9/1/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,6,16.8
9/1/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,4,18
9/1/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,8,41.6
9/1/2026,Produce,Apple,Red Apple,Green Harvest,2.2,12,26.4
9/1/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,8,19.2
9/1/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,3,9.6
9/1/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,20,36
9/1/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,3,7.5
9/1/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,6,28.8
9/1/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,5,26
9/1/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,4,91.6
9/1/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,2,57.8
9/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,5,174.5
9/1/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,6,33
9/1/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,4,20.8
9/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,3,17.4
9/1/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,11,130.9
9/1/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,3,41.7
9/1/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,5,79.5
10/1/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,16,104
10/1/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,8,54.4
10/1/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,8,60
10/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,6,59.4
10/1/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,2,23.8
10/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,5,44.5
10/1/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,5,19.5
10/1/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,3,13.5
10/1/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,8,55.2
10/1/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,5,10
10/1/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,22,77
10/1/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,5,34.5
10/1/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,10,38
10/1/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,22,83.6
10/1/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,10,20
10/1/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,14,47.6
10/1/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,6,40.8
10/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,10,38
10/1/2026,Beverages,Sprite,Sprite 200ml,Local Beverage Distributor,2,4,8
10/1/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,8,27.2
10/1/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,10,68
10/1/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,22,83.6
10/1/2026,Bakery,Bread,Wholemeal Bread,Local Bakery,4.8,10,48
10/1/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,4,23.2
10/1/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,3,6
10/1/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,8,22.4
10/1/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,3,8.4
10/1/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,6,27
10/1/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,5,26
10/1/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,9,19.8
10/1/2026,Produce,Apple,Green Apple,Green Harvest,2.4,2,4.8
10/1/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,2,6.4
10/1/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,13,23.4
10/1/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,6,15
10/1/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,4,19.2
10/1/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,7,36.4
10/1/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,4,91.6
10/1/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,3,86.7
10/1/2026,Pantry,Rice,Basmati Rice 5kg,Golden Grain,34.9,8,279.2
10/1/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,8,44
10/1/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,6,31.2
10/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,7,40.6
10/1/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,5,59.5
10/1/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,6,83.4
10/1/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,8,127.2
11/1/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,12,78
11/1/2026,Dairy,Milk,Low Fat Milk,Fresh Farms Co.,6.8,6,40.8
11/1/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,1,7.5
11/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,3,29.7
11/1/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,2,23.8
11/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,12,106.8
11/1/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,6,23.4
11/1/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,7,31.5
11/1/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,5,34.5
11/1/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,5,10
11/1/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,18,63
11/1/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,11,75.9
11/1/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,11,41.8
11/1/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,17,64.6
11/1/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,4,8
11/1/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,11,37.4
11/1/2026,Beverages,Pepsi,Pepsi 1.5L,Local Beverage Distributor,6.8,4,27.2
11/1/2026,Beverages,Pepsi,Pepsi Max,PepsiCo,3.8,13,49.4
11/1/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,4,8
11/1/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,16,54.4
11/1/2026,Beverages,Sprite,Sprite 1.5L,Coca-Cola,6.8,8,54.4
11/1/2026,Bakery,Bread,White Bread,Local Bakery,3.8,10,38
11/1/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,13,62.4
11/1/2026,Bakery,Bread,Multigrain Bread,Local Bakery,5.8,6,34.8
11/1/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,2,4
11/1/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,4,11.2
11/1/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,7,19.6
11/1/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,1,4.5
11/1/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,2,10.4
11/1/2026,Produce,Apple,Red Apple,Green Harvest,2.2,5,11
11/1/2026,Produce,Apple,Green Apple,Green Harvest,2.4,6,14.4
11/1/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,4,12.8
11/1/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,17,30.6
11/1/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,5,12.5
11/1/2026,Produce,Lettuce,Romaine Lettuce,Green Harvest,4.8,8,38.4
11/1/2026,Produce,Lettuce,Butterhead Lettuce,Green Harvest,5.2,5,26
11/1/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,8,183.2
11/1/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,6,173.4
11/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,2,69.8
11/1/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,10,55
11/1/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,6,31.2
11/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,2,11.6
11/1/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,12,142.8
11/1/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,2,27.8
11/1/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,1,15.9
12/1/2026,Dairy,Milk,Full Cream Milk,Farmhouse Dairy,6.5,17,110.5
12/1/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,5,34
12/1/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,6,45
12/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,2,19.8
12/1/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,8,95.2
12/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,9,80.1
12/1/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,5,19.5
12/1/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,7,31.5
12/1/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,2,13.8
12/1/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,3,6
12/1/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,14,49
12/1/2026,Beverages,Coke,Coke 1.5L,Coca-Cola,6.9,3,20.7
12/1/2026,Beverages,Coke,Diet Coke,Local Beverage Distributor,3.8,2,7.6
12/1/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,18,68.4
12/1/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,7,14
12/1/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,11,37.4
12/1/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,8,54.4
12/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,7,26.6
12/1/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,3,6
12/1/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,6,20.4
12/1/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,7,47.6
12/1/2026,Bakery,Bread,White Bread,Local Bakery,3.8,22,83.6
12/1/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,12,57.6
12/1/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,4,23.2
12/1/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,8,16
12/1/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,1,2.8
12/1/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,5,14
12/1/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,8,36
12/1/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,8,41.6
12/1/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,8,17.6
12/1/2026,Produce,Apple,Green Apple,Green Harvest,2.4,4,9.6
12/1/2026,Produce,Apple,Fuji Apple,Fresh Farms Co.,3.2,7,22.4
12/1/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,14,25.2
12/1/2026,Produce,Banana,Mini Banana,Green Harvest,2.5,3,7.5
12/1/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,3,14.4
12/1/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,3,15.6
12/1/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,4,91.6
12/1/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,3,86.7
12/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,1,34.9
12/1/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,11,60.5
12/1/2026,Pantry,Pasta,Macaroni,Pantry Supply Co.,5.2,3,15.6
12/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,2,11.6
12/1/2026,Pantry,Cereal,Corn Flakes,Kellogg's,11.9,7,83.3
12/1/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,7,97.3
12/1/2026,Pantry,Cereal,Chocolate Cereal,Nestle,15.9,3,47.7
13/1/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,10,65
13/1/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,5,34
13/1/2026,Dairy,Milk,Chocolate Milk,Nestle,7.5,8,60
13/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,5,49.5
13/1/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,6,71.4
13/1/2026,Dairy,Cheese,Cheese Slices,Fresh Farms Co.,8.9,6,53.4
13/1/2026,Dairy,Yogurt,Plain Yogurt,Dairy Best,3.9,7,27.3
13/1/2026,Dairy,Yogurt,Strawberry Yogurt,Dairy Best,4.5,4,18
13/1/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,7,48.3
13/1/2026,Beverages,Coke,Coke 200ml,Local Beverage Distributor,2,1,2
13/1/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,16,56
13/1/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,6,41.4
13/1/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,7,26.6
13/1/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,15,57
13/1/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,6,12
13/1/2026,Beverages,Pepsi,Pepsi 500ml,Local Beverage Distributor,3.4,7,23.8
13/1/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,1,6.8
13/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,7,26.6
13/1/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,6,12
13/1/2026,Beverages,Sprite,Sprite 500ml,Local Beverage Distributor,3.4,6,20.4
13/1/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,8,54.4
13/1/2026,Bakery,Bread,White Bread,Sunshine Bakery,3.8,15,57
13/1/2026,Bakery,Bread,Wholemeal Bread,Gardenia,4.8,22,105.6
13/1/2026,Bakery,Bread,Multigrain Bread,Sunshine Bakery,5.8,6,34.8
13/1/2026,Bakery,Bun,Plain Bun,Sunshine Bakery,2,4,8
13/1/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,2,5.6
13/1/2026,Bakery,Bun,Red Bean Bun,Sunshine Bakery,2.8,1,2.8
13/1/2026,Bakery,Croissant,Butter Croissant,French Bakehouse,4.5,3,13.5
13/1/2026,Bakery,Croissant,Chocolate Croissant,French Bakehouse,5.2,5,26
13/1/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,12,26.4
13/1/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,5,12
13/1/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,2,6.4
13/1/2026,Produce,Banana,Cavendish Banana,Fresh Farms Co.,1.8,11,19.8
13/1/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,4,10
13/1/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,4,19.2
13/1/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,3,15.6
13/1/2026,Pantry,Rice,White Rice 5kg,Golden Grain,22.9,4,91.6
13/1/2026,Pantry,Rice,Brown Rice 5kg,Golden Grain,28.9,4,115.6
13/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,5,174.5
13/1/2026,Pantry,Pasta,Spaghetti,Italian Foods,5.5,10,55
13/1/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,7,36.4
13/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,2,11.6
13/1/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,12,142.8
13/1/2026,Pantry,Cereal,Oat Cereal,Kellogg's,13.9,6,83.4
13/1/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,4,63.6
14/1/2026,Dairy,Milk,Full Cream Milk,Fresh Farms Co.,6.5,13,84.5
14/1/2026,Dairy,Milk,Low Fat Milk,Nestle,6.8,2,13.6
14/1/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,4,30
14/1/2026,Dairy,Cheese,Cheddar Cheese,Dairy Best,9.9,8,79.2
14/1/2026,Dairy,Cheese,Mozzarella Cheese,Fresh Farms Co.,11.9,5,59.5
14/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,6,53.4
14/1/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,7,27.3
14/1/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,8,36
14/1/2026,Dairy,Yogurt,Greek Yogurt,Farmhouse Dairy,6.9,2,13.8
14/1/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,1,2
14/1/2026,Beverages,Coke,Coke 500ml,Coca-Cola,3.5,14,49
14/1/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,1,6.9
14/1/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,8,30.4
14/1/2026,Beverages,Coke,Coke Zero,Local Beverage Distributor,3.8,10,38
14/1/2026,Beverages,Pepsi,Pepsi 200ml,Local Beverage Distributor,2,1,2
14/1/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,7,23.8
14/1/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,6,40.8
14/1/2026,Beverages,Pepsi,Pepsi Max,Local Beverage Distributor,3.8,5,19
14/1/2026,Beverages,Sprite,Sprite 200ml,Coca-Cola,2,2,4
14/1/2026,Beverages,Sprite,Sprite 500ml,Coca-Cola,3.4,11,37.4
14/1/2026,Beverages,Sprite,Sprite 1.5L,Local Beverage Distributor,6.8,2,13.6
14/1/2026,Bakery,Bread,White Bread,Local Bakery,3.8,20,76
14/1/2026,Bakery,Bread,Wholemeal Bread,Sunshine Bakery,4.8,22,105.6
14/1/2026,Bakery,Bread,Multigrain Bread,Gardenia,5.8,4,23.2
14/1/2026,Bakery,Bun,Plain Bun,Local Bakery,2,8,16
14/1/2026,Bakery,Bun,Cream Bun,Local Bakery,2.8,2,5.6
14/1/2026,Bakery,Bun,Red Bean Bun,Local Bakery,2.8,3,8.4
14/1/2026,Bakery,Croissant,Butter Croissant,Local Bakery,4.5,4,18
14/1/2026,Bakery,Croissant,Chocolate Croissant,Local Bakery,5.2,8,41.6
14/1/2026,Produce,Apple,Red Apple,Fresh Farms Co.,2.2,11,24.2
14/1/2026,Produce,Apple,Green Apple,Fresh Farms Co.,2.4,1,2.4
14/1/2026,Produce,Apple,Fuji Apple,Green Harvest,3.2,6,19.2
14/1/2026,Produce,Banana,Cavendish Banana,Green Harvest,1.8,17,30.6
14/1/2026,Produce,Banana,Mini Banana,Fresh Farms Co.,2.5,6,15
14/1/2026,Produce,Lettuce,Romaine Lettuce,Local Farm,4.8,1,4.8
14/1/2026,Produce,Lettuce,Butterhead Lettuce,Local Farm,5.2,4,20.8
14/1/2026,Pantry,Rice,White Rice 5kg,Pantry Supply Co.,22.9,4,91.6
14/1/2026,Pantry,Rice,Brown Rice 5kg,Pantry Supply Co.,28.9,6,173.4
14/1/2026,Pantry,Rice,Basmati Rice 5kg,Pantry Supply Co.,34.9,3,104.7
14/1/2026,Pantry,Pasta,Spaghetti,Pantry Supply Co.,5.5,7,38.5
14/1/2026,Pantry,Pasta,Macaroni,Italian Foods,5.2,3,15.6
14/1/2026,Pantry,Pasta,Penne,Italian Foods,5.8,5,29
14/1/2026,Pantry,Cereal,Corn Flakes,Nestle,11.9,12,142.8
14/1/2026,Pantry,Cereal,Oat Cereal,Nestle,13.9,7,97.3
14/1/2026,Pantry,Cereal,Chocolate Cereal,Kellogg's,15.9,2,31.8
15/1/2026,Dairy,Milk,Full Cream Milk,Nestle,6.5,20,130
15/1/2026,Dairy,Milk,Low Fat Milk,Farmhouse Dairy,6.8,4,27.2
15/1/2026,Dairy,Milk,Chocolate Milk,Farmhouse Dairy,7.5,3,22.5
15/1/2026,Dairy,Cheese,Cheddar Cheese,Fresh Farms Co.,9.9,8,79.2
15/1/2026,Dairy,Cheese,Mozzarella Cheese,Dairy Best,11.9,3,35.7
15/1/2026,Dairy,Cheese,Cheese Slices,Dairy Best,8.9,6,53.4
15/1/2026,Dairy,Yogurt,Plain Yogurt,Farmhouse Dairy,3.9,5,19.5
15/1/2026,Dairy,Yogurt,Strawberry Yogurt,Farmhouse Dairy,4.5,7,31.5
15/1/2026,Dairy,Yogurt,Greek Yogurt,Dairy Best,6.9,1,6.9
15/1/2026,Beverages,Coke,Coke 200ml,Coca-Cola,2,7,14
15/1/2026,Beverages,Coke,Coke 500ml,Local Beverage Distributor,3.5,12,42
15/1/2026,Beverages,Coke,Coke 1.5L,Local Beverage Distributor,6.9,2,13.8
15/1/2026,Beverages,Coke,Diet Coke,Coca-Cola,3.8,6,22.8
15/1/2026,Beverages,Coke,Coke Zero,Coca-Cola,3.8,22,83.6
15/1/2026,Beverages,Pepsi,Pepsi 200ml,PepsiCo,2,1,2
15/1/2026,Beverages,Pepsi,Pepsi 500ml,PepsiCo,3.4,7,23.8
15/1/2026,Beverages,Pepsi,Pepsi 1.5L,PepsiCo,6.8,6,40.8
